@relation train_playmethod_class1_class2_V2

@attribute temporalCentroid numeric
@attribute LogSpecCentroid numeric
@attribute LogSpecSpread numeric
@attribute Energy numeric
@attribute ZeroCrossings numeric
@attribute SpecCentroid numeric
@attribute SpecSpread numeric
@attribute Rolloff numeric
@attribute Flux numeric
@attribute bandsCoefSum numeric
@attribute prjmin numeric
@attribute prjmax numeric
@attribute prjsum numeric
@attribute prjdis numeric
@attribute prjstd numeric
@attribute LogAttackTime numeric
@attribute playmethod {blown,string,struck_Hrm}
@attribute class1 {aerophone,chordophone}
@attribute class2 {aero_single-reed,chrd_composite,aero_lip-vibrated,chrd_simple,aero_double-reed,aero_free-reed,aero_side}
@attribute mix1_instrument {TenorSaxophone,ElectricGuitar,DTrumpet,TenorTrombone,Violin,CTrumpet,B-flatclarinet,Piano,DoubleBass,Oboe,Accordian}

@data
1.63466,-0.967271,0.731874,0.00287,125,297.0529,208.4862,384.906,0,381.5534,-0.998518,0.032901,-0.02649,36.23076,0.17205,-0.092464,blown,aerophone,aero_single-reed,TenorSaxophone
1.006606,-0.187061,0.839569,-0.001119,271,506.8731,256.1762,651.3794,0,353.8656,-0.997763,0.01501,-0.034331,37.04819,0.170659,0.055009,blown,aerophone,aero_double-reed,Oboe
1.045776,-0.088214,0.782211,-0.007642,314,529.1879,228.0015,651.3794,0,359.0564,-0.999074,0.029547,-0.02847,35.34823,0.171734,0.204729,blown,aerophone,aero_double-reed,Oboe
1.067843,-1.349384,0.784865,0.001596,135,233.2407,174.1589,390.2893,0.00029,289.3842,-0.989507,0.060516,-0.031136,41.1589,0.17127,-0.414578,string,chordophone,chrd_composite,ElectricGuitar
1.52806,-0.26476,1.126575,0.002965,170,522.6211,320.7965,785.9619,0,393.4193,-0.996684,0.01947,-0.031895,37.75117,0.171131,-0.231911,blown,aerophone,aero_lip-vibrated,CTrumpet
1.448017,-0.024929,0.899283,-0.001319,189,605.3051,435.2951,1176.251,0.000004,326.5814,-0.995849,0.087115,-0.026756,37.01312,0.172009,0.321853,blown,aerophone,aero_single-reed,TenorSaxophone
1.132893,-1.165806,0.740401,0.005696,126,254.7449,136.8909,390.2893,0,384.6347,-0.998901,0.009041,-0.032918,35.04595,0.170937,-0.712472,string,chordophone,chrd_composite,ElectricGuitar
1.073628,-1.285691,0.714459,-0.003711,126,233.2715,126.0752,390.2893,0,396.1033,-0.998513,0.025181,-0.029682,35.27724,0.171528,-0.476059,string,chordophone,chrd_composite,ElectricGuitar
1.040175,-0.628749,0.732241,0.005565,248,363.1458,177.9859,519.4885,0,402.6865,-0.999493,0.011399,-0.031084,34.55139,0.17128,0.218593,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.225879,0.02783,0.926137,-0.002329,235,634.915,465.4968,1302.759,0,328.3895,-0.998297,0.038062,-0.028839,36.46109,0.171672,-0.055417,blown,aerophone,aero_single-reed,TenorSaxophone
1.633609,-1.103914,0.798108,0.000705,125,277.5061,213.2973,263.7817,0,380.4866,-0.99932,0.025536,-0.029926,34.77873,0.171486,0.092157,blown,aerophone,aero_single-reed,TenorSaxophone
1.512944,-1.154486,1.141895,0.001426,219,323.6311,320.7562,783.2703,0.000002,345.8033,-0.999242,0.020821,-0.028739,35.70089,0.171689,0.054358,blown,aerophone,aero_single-reed,B-flatclarinet
1.035114,-0.555272,0.749597,-0.008465,342,387.2096,210.921,519.4885,0,385.2397,-0.999787,0.014909,-0.029737,33.69282,0.171519,0.218593,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.52806,-0.948168,1.185539,0.006933,158,358.7804,307.1226,780.5786,0,383.9944,-0.999273,0.025075,-0.0286,35.15085,0.171712,-0.231911,blown,aerophone,aero_lip-vibrated,CTrumpet
1.003858,-1.835699,2.371361,-0.003282,148,247.5749,163.0847,263.7817,0,535.6327,-0.997512,0.057207,-0.028848,37.20859,0.171671,-0.669145,struck_Hrm,chordophone,chrd_simple,Piano
1.035114,-0.598897,0.737055,-0.000557,288,373.5506,198.6029,519.4885,0,375.704,-0.999572,0.011161,-0.030626,34.31353,0.171362,0.218593,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.07839,-0.558482,1.2728,-0.006794,264,503.4629,505.4233,783.2703,0.000008,232.0327,-0.997535,0.050177,-0.02665,37.73801,0.172026,-0.276338,blown,aerophone,aero_free-reed,Accordian
1.071612,-0.56886,1.354242,0.000739,263,520.5132,525.3694,783.2703,0.000004,227.6077,-0.998626,0.032709,-0.030245,36.57539,0.17143,-0.276282,string,chordophone,chrd_composite,DoubleBass
1.121035,-1.18542,0.738407,0.006921,126,251.3397,135.7889,390.2893,0,390.1931,-0.998571,0.005113,-0.033147,35.35037,0.170893,-0.580055,string,chordophone,chrd_composite,ElectricGuitar
1.52806,-0.532317,1.269391,0.00228,209,486.8032,388.4068,788.6536,0,366.2347,-0.999259,0.020789,-0.028971,35.09792,0.17165,-0.231911,blown,aerophone,aero_lip-vibrated,CTrumpet
1.526726,0.091902,1.13193,0.008842,230,635.9318,306.3296,912.4695,0,407.435,-0.99558,0.024659,-0.033044,38.15668,0.170913,-0.242212,blown,aerophone,aero_lip-vibrated,CTrumpet
1.388541,-0.124982,1.307815,-0.003829,263,612.7411,396.0143,1036.285,0,362.3219,-0.999395,0.022116,-0.029046,34.78961,0.171637,-0.32253,blown,aerophone,aero_lip-vibrated,CTrumpet
1.07839,-0.192469,1.262207,0.001544,301,624.2423,558.1111,928.6194,0.000012,241.2635,-0.99769,0.054797,-0.028047,37.16503,0.171803,-0.276338,blown,aerophone,aero_free-reed,Accordian
1.081512,-1.523364,0.627029,-0.002985,125,193.7393,103.1923,263.7817,0,448.3744,-0.996983,0.072606,-0.029469,36.25928,0.171565,-0.491264,string,chordophone,chrd_composite,ElectricGuitar
1.067843,-1.276667,0.716691,0.001484,126,234.8453,126.914,390.2893,0,396.1335,-0.999035,0.018913,-0.030091,34.87079,0.171457,-0.414578,string,chordophone,chrd_composite,ElectricGuitar
1.22923,0.050496,1.014295,0.002369,275,660.0049,480.2999,1302.759,0.000001,327.3238,-0.998366,0.048302,-0.028166,35.79488,0.171784,-0.20188,blown,aerophone,aero_single-reed,TenorSaxophone
1.132893,-1.239675,0.725378,0.004036,126,241.3727,130.3384,390.2893,0,392.8074,-0.9994,0.01174,-0.031135,34.14691,0.171271,-0.712472,string,chordophone,chrd_composite,ElectricGuitar
1.63466,-0.967031,0.765391,-0.002518,175,301.4305,220.8384,387.5977,0,381.3394,-0.999614,0.020815,-0.029737,34.23995,0.171519,-0.092464,blown,aerophone,aero_single-reed,TenorSaxophone
1.002778,-0.292532,0.7295,0.001543,220,462.6676,277.6516,527.5635,0,332.2671,-0.997562,0.02157,-0.032384,36.41283,0.171039,0.093207,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.535154,-0.288922,1.37012,0.002912,238,578.7419,427.1661,1047.052,0,351.2084,-0.998498,0.025165,-0.031792,35.93427,0.17115,-0.298967,blown,aerophone,aero_lip-vibrated,CTrumpet
1.239341,-0.703583,1.375272,-0.00119,181,491.9784,531.1366,785.9619,0.000004,238.2854,-0.997372,0.057609,-0.028085,37.50783,0.171797,-0.161794,string,chordophone,chrd_composite,DoubleBass
1.394951,-0.126709,1.268616,0.001231,230,581.422,321.7178,909.7778,0,393.1241,-0.999565,0.008478,-0.031337,34.25824,0.171234,-0.240255,blown,aerophone,aero_lip-vibrated,CTrumpet
1.520376,-1.177656,1.054806,-0.007048,164,293.1079,260.2124,519.4885,0,370.1929,-0.999118,0.026547,-0.029878,35.80207,0.171494,-0.312404,blown,aerophone,aero_lip-vibrated,CTrumpet
1.450107,-0.239784,0.858536,-0.000193,193,503.2571,320.2024,648.6877,0,368.1712,-0.999112,0.018897,-0.029779,35.90829,0.171512,0.288882,blown,aerophone,aero_single-reed,TenorSaxophone
1.539108,-0.934417,1.21513,0.003057,260,379.8687,345.1318,912.4695,0,373.4738,-0.999295,0.01854,-0.028763,35.6341,0.171685,-0.004663,blown,aerophone,aero_single-reed,B-flatclarinet
1.295816,-0.129748,1.064925,0.005221,259,591.403,478.3227,783.2703,0.000003,250.2397,-0.996049,0.066091,-0.029956,38.94884,0.171481,-0.00766,string,chordophone,chrd_composite,DoubleBass
1.394951,-0.053498,1.307238,0.001209,199,589.0852,270.5286,791.3452,0,434.4843,-0.997586,0.048702,-0.031215,36.68507,0.171256,-0.240255,blown,aerophone,aero_lip-vibrated,CTrumpet
1.040175,-0.577217,0.715709,-0.003188,251,375.5925,184.5177,519.4885,0,389.1533,-0.999869,0.003722,-0.031269,33.43256,0.171246,0.218593,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.799928,-1.547581,0.614414,-0.000844,121,189.9054,100.6721,261.0901,0,451.6522,-0.998849,0.03347,-0.028818,35.75438,0.171676,-0.342086,string,chordophone,chrd_composite,ElectricGuitar
1.067843,-1.393781,0.751159,-0.004069,115,221.9895,147.958,390.2893,0.00003,315.2885,-0.995349,0.023138,-0.032312,37.52892,0.171052,-0.414578,string,chordophone,chrd_composite,ElectricGuitar
0.79522,-2.562059,2.869555,0.000353,128,213.8184,186.7862,261.0901,0,533.6886,-0.997455,0.063617,-0.027567,36.67871,0.171881,-0.696172,struck_Hrm,chordophone,chrd_simple,Piano
1.46164,-1.449928,0.952168,-0.004859,135,247.7607,265.7759,390.2893,0.000001,338.0179,-0.998834,0.006326,-0.032998,35.70272,0.170922,-0.023366,blown,aerophone,aero_single-reed,B-flatclarinet
1.771543,-1.525334,0.928151,0.002964,140,235.4489,264.2556,261.0901,0.000001,352.0392,-0.998968,0.019361,-0.029641,36.0751,0.171536,-0.024803,blown,aerophone,aero_single-reed,B-flatclarinet
0.820262,-2.761764,2.877774,0.004033,81,194.5274,194.9502,261.0901,0,542.7252,-0.997361,0.066667,-0.028844,36.56363,0.171671,-0.696319,struck_Hrm,chordophone,chrd_simple,Piano
0.966139,-2.28328,1.290874,-0.000152,85,136.9271,101.5159,258.3984,0,414.9944,-0.990452,0.013267,-0.036321,38.94904,0.170246,-0.669145,struck_Hrm,chordophone,chrd_simple,Piano
1.394951,-0.090658,1.317581,0.003073,263,590.5493,311.977,912.4695,0,400.9783,-0.999368,0.006583,-0.031884,34.53275,0.171133,-0.240255,blown,aerophone,aero_lip-vibrated,CTrumpet
1.632824,-1.450999,0.721103,-0.002562,97,214.2733,169.8653,261.0901,0,367.49,-0.998872,0.033026,-0.030954,35.4442,0.171303,-0.058752,blown,aerophone,aero_single-reed,TenorSaxophone
0.766223,-2.203063,2.666966,0.000493,136,231.8263,180.1677,261.0901,0,535.1344,-0.997827,0.056135,-0.027904,36.53122,0.171827,-0.696319,struck_Hrm,chordophone,chrd_simple,Piano
1.132893,-0.920431,0.743896,-0.004377,166,300.9539,162.8058,392.981,0.000001,328.6784,-0.995356,0.0235,-0.030815,37.2217,0.171329,-0.712472,string,chordophone,chrd_composite,ElectricGuitar
1.073246,-0.339418,1.242594,-0.006397,272,562.0812,507.731,783.2703,0.000005,239.5317,-0.99699,0.052837,-0.026655,38.28798,0.172025,-0.276282,blown,aerophone,aero_free-reed,Accordian
1.448017,-0.971362,0.683151,0.003266,154,288.7083,176.3593,395.6726,0.000001,374.5077,-0.993556,0.038446,-0.034237,40.12134,0.170678,0.321853,blown,aerophone,aero_single-reed,TenorSaxophone
1.633609,-1.344994,0.74436,0.007117,63,232.1206,183.0835,261.0901,0,369.0732,-0.999025,0.030368,-0.030482,35.30732,0.171388,0.092157,blown,aerophone,aero_single-reed,TenorSaxophone
1.391502,-0.438442,1.395515,0.001587,212,532.3957,410.9396,915.1611,0,355.3309,-0.999026,0.032025,-0.028455,35.10711,0.171736,-0.2911,blown,aerophone,aero_lip-vibrated,CTrumpet
1.771543,-0.930362,1.115974,0.002007,271,363.1957,326.9342,899.0112,0.000001,347.3994,-0.999309,0.027896,-0.030301,35.02181,0.17142,-0.024803,blown,aerophone,aero_single-reed,B-flatclarinet
1.850129,-0.338176,1.18105,-0.006441,279,530.2545,376.9089,912.4695,0,370.7112,-0.999409,0.022288,-0.028516,35.04715,0.171726,-0.026181,blown,aerophone,aero_single-reed,B-flatclarinet
1.040175,-0.586757,0.72299,-0.001476,290,372.85,177.1351,519.4885,0,395.8025,-0.999647,0.012544,-0.030955,34.14716,0.171303,0.218593,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.526102,-0.308723,1.147127,0.001232,193,508.7111,317.7319,785.9619,0,397.4045,-0.998061,0.040189,-0.030153,37.19273,0.171446,-0.312404,blown,aerophone,aero_lip-vibrated,CTrumpet
1.633609,-1.254871,0.764846,0.001604,152,247.6422,192.689,261.0901,0,389.9904,-0.999196,0.030376,-0.029723,35.10308,0.171521,0.092157,blown,aerophone,aero_single-reed,TenorSaxophone
1.027577,-0.464032,0.948366,-0.007857,338,456.0763,350.3723,1036.285,0,372.8722,-0.998443,0.034928,-0.028437,36.30809,0.171739,0.227624,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.536829,-1.28258,0.954448,-0.000616,190,261.9621,230.2261,325.6897,0,367.6947,-0.99922,0.023133,-0.028388,35.4662,0.171747,-0.252393,blown,aerophone,aero_lip-vibrated,CTrumpet
1.539108,-1.586337,0.863431,0.001823,110,219.2074,250.0095,261.0901,0.000002,341.0129,-0.999421,0.012675,-0.031132,35.21835,0.171271,-0.004663,blown,aerophone,aero_single-reed,B-flatclarinet
1.810818,-1.554334,0.610773,0.001998,99,188.8434,100.0661,261.0901,0,453.3988,-0.999071,0.034115,-0.029388,35.1792,0.171579,-0.342021,string,chordophone,chrd_composite,ElectricGuitar
1.019867,-0.522096,0.704016,-0.003107,206,387.6223,181.7972,522.1802,0,396.0566,-0.999499,0.021455,-0.029279,34.24442,0.171598,0.061109,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.63466,-1.002379,0.762263,-0.006775,180,293.7329,214.8279,384.906,0,380.3594,-0.999488,0.028148,-0.028796,34.26407,0.171679,-0.092464,blown,aerophone,aero_single-reed,TenorSaxophone
1.906808,-1.185858,1.114339,-0.000861,151,307.09,285.3413,651.3794,0,418.5202,-0.998565,0.011063,-0.031671,35.57547,0.171172,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.396315,-0.487574,0.936835,0.002335,239,452.8583,376.6676,654.071,0,348.4883,-0.998284,0.048686,-0.029266,36.29926,0.1716,-0.095031,blown,aerophone,aero_single-reed,TenorSaxophone
0.966139,-2.196555,2.648001,0.000005,140,230.95,184.1725,261.0901,0,532.5249,-0.998083,0.055278,-0.029838,36.00573,0.171501,-0.669145,struck_Hrm,chordophone,chrd_simple,Piano
1.523245,-0.091949,1.216562,-0.008402,270,616.0045,403.926,1041.669,0,378.0439,-0.998977,0.023562,-0.031384,35.20886,0.171225,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
0.991586,-0.130307,0.671258,0.0006,252,507.5491,271.6514,524.8718,0.000001,367.1516,-0.999493,0.014804,-0.029632,34.6968,0.171537,0.083249,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.79522,-2.817223,1.49842,0.001063,32,97.91906,70.88404,129.1992,0.000001,360.8819,-0.986821,0.045516,-0.031462,40.08241,0.171211,-0.696172,struck_Hrm,chordophone,chrd_simple,Piano
1.388541,-0.411886,1.306639,0.001029,215,501.8138,327.6994,783.2703,0,387.4856,-0.99958,0.011798,-0.030575,34.21741,0.171372,-0.32253,blown,aerophone,aero_lip-vibrated,CTrumpet
1.917447,-0.499888,1.183846,0.002146,263,478.3215,347.3175,912.4695,0,382.2813,-0.999049,0.036956,-0.028984,35.3401,0.171648,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.633609,-1.009935,0.739592,-0.006407,119,277.2047,134.5238,384.906,0,422.1867,-0.996253,0.068928,-0.028189,38.27457,0.17178,0.092157,blown,aerophone,aero_single-reed,TenorSaxophone
1.633609,-1.382195,0.734936,0.001102,63,225.3272,177.1451,261.0901,0,371.2196,-0.999496,0.026298,-0.030133,34.21076,0.17145,0.092157,blown,aerophone,aero_single-reed,TenorSaxophone
0.820262,-2.080104,0.990977,-0.001784,63,138.1532,98.35612,131.8909,0,467.4655,-0.999182,0.017249,-0.030988,35.48598,0.171297,-0.696319,struck_Hrm,chordophone,chrd_simple,Piano
1.012393,-0.479292,0.749187,-0.005575,213,407.775,231.7443,522.1802,0,369.726,-0.999421,0.003241,-0.032748,34.35929,0.170969,0.098561,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.993701,-0.796353,1.286114,0.008297,177,444.9072,494.2997,783.2703,0.000008,226.6392,-0.998164,0.021593,-0.029347,36.98887,0.171586,-0.334808,blown,aerophone,aero_free-reed,Accordian
1.073246,0.10079,1.189088,-0.002894,294,717.1234,545.4583,977.0691,0.000002,251.4682,-0.996392,0.060686,-0.02644,38.91852,0.172058,-0.276282,blown,aerophone,aero_free-reed,Accordian
1.523245,-0.536424,1.179068,-0.002538,167,448.8073,311.7811,783.2703,0,393.7534,-0.999336,0.01994,-0.027451,34.95288,0.1719,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.850129,-0.357309,1.174778,-0.003207,322,526.5694,397.4101,915.1611,0,358.958,-0.999084,0.033585,-0.029235,35.41671,0.171605,-0.026181,blown,aerophone,aero_single-reed,B-flatclarinet
0.816817,-2.378388,0.565647,-0.004305,63,103.5323,47.46208,129.1992,0,434.8614,-0.995408,0.010399,-0.035052,37.71082,0.170512,-0.669145,struck_Hrm,chordophone,chrd_simple,Piano
1.523245,-0.051465,1.23456,0.00089,301,637.9547,421.2347,1047.052,0,375.0618,-0.998506,0.026495,-0.031392,36.11584,0.171224,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.526726,0.174949,1.096056,0.001846,252,657.3791,293.4761,915.1611,0,427.8323,-0.987851,0.026918,-0.036398,40.59267,0.17023,-0.242212,blown,aerophone,aero_lip-vibrated,CTrumpet
1.448017,0.138773,0.933601,-0.006655,212,681.4367,477.4065,1302.759,0.000002,308.4578,-0.994977,0.086891,-0.025756,37.93843,0.172162,0.321853,blown,aerophone,aero_single-reed,TenorSaxophone
1.850129,-1.376109,1.042505,0.00409,181,274.189,308.317,522.1802,0.000001,357.9942,-0.998821,0.038699,-0.028839,35.80278,0.171672,-0.026181,blown,aerophone,aero_single-reed,B-flatclarinet
1.394951,0.181389,1.167739,-0.004991,313,706.2019,396.4652,1049.744,0,366.1849,-0.99946,0.020833,-0.028695,34.38656,0.171696,-0.240255,blown,aerophone,aero_lip-vibrated,CTrumpet
0.814554,-2.012326,2.532433,-0.002042,126,240.7052,169.6685,261.0901,0,534.3188,-0.998145,0.053992,-0.027247,35.62491,0.171932,-0.696319,struck_Hrm,chordophone,chrd_simple,Piano
1.519636,-0.333113,1.147148,-0.002167,216,502.3737,316.1238,783.2703,0,402.8614,-0.999502,0.022187,-0.029136,34.43826,0.171622,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.810818,-1.732566,0.47895,0.005774,62,161.2756,77.11371,255.7068,0,479.0422,-0.997021,0.067933,-0.026207,36.40908,0.172094,-0.342021,string,chordophone,chrd_composite,ElectricGuitar
1.273139,-0.950103,1.151504,-0.002763,160,376.2,423.1621,651.3794,0,273.4173,-0.997275,0.045429,-0.027323,38.40904,0.17192,-0.152125,string,chordophone,chrd_composite,DoubleBass
0.975964,-1.415025,0.911195,-0.004159,194,244.9674,249.1363,390.2893,0,369.2673,-0.997946,0.033408,-0.030735,36.41165,0.171343,-0.071555,string,chordophone,chrd_composite,Violin
1.539108,-1.28378,1.009055,-0.001128,208,279.6899,283.1886,390.2893,0,359.2148,-0.999301,0.018162,-0.031792,35.15613,0.17115,-0.004663,blown,aerophone,aero_single-reed,B-flatclarinet
1.073726,-0.032889,1.223637,0.000935,299,674.8492,561.8766,1044.36,0.000006,250.0465,-0.996049,0.054896,-0.027726,39.69343,0.171855,-0.276282,blown,aerophone,aero_free-reed,Accordian
1.523245,-0.151086,1.227017,-0.00031,330,599.0368,405.6066,1047.052,0,376.9129,-0.999227,0.021993,-0.031103,35.0186,0.171277,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.040175,-0.586854,0.71655,-0.000255,316,374.159,187.3588,519.4885,0,394.6918,-0.999592,0.003287,-0.031754,34.05198,0.171157,0.218593,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.699168,-1.298744,1.054795,-0.001491,221,287.4492,307.8914,654.071,0.00003,313.1751,-0.996764,0.066407,-0.045546,53.80265,0.178638,-0.067706,string,chordophone,chrd_composite,Violin
0.786984,-2.08605,0.876209,-0.003006,63,132.7261,110.1644,131.8909,0,464.0882,-0.999023,0.021883,-0.030963,35.94223,0.171302,-0.669283,struck_Hrm,chordophone,chrd_simple,Piano
1.012393,-0.70682,0.711402,0.001031,130,339.783,146.3779,516.7969,0,422.2451,-0.995216,0.02416,-0.032864,37.94856,0.170947,0.098561,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.450107,-0.024706,1.079302,-0.001438,365,645.597,492.7044,1305.45,0,331.7614,-0.997558,0.058443,-0.027145,36.91851,0.171948,0.288882,blown,aerophone,aero_single-reed,TenorSaxophone
1.471448,-0.477749,0.690194,-0.007397,182,413.8735,285.3135,524.8718,0,374.1941,-0.998662,0.036111,-0.028473,35.81661,0.171733,0.326642,blown,aerophone,aero_single-reed,TenorSaxophone
1.035114,-0.531132,0.759556,0.004787,316,394.7941,214.0561,522.1802,0,376.3332,-0.999646,0.008936,-0.031208,33.84563,0.171257,0.218593,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.693705,-0.771579,0.5752,0.001486,141,323.9428,201.2417,263.7817,0,390.4401,-0.999276,0.017824,-0.030419,35.38966,0.171399,0.327032,blown,aerophone,aero_single-reed,TenorSaxophone
1.526102,-0.719979,1.182475,0.003184,195,420.8851,361.8464,785.9619,0,360.8381,-0.999128,0.022871,-0.029175,35.22207,0.171615,-0.312404,blown,aerophone,aero_lip-vibrated,CTrumpet
1.07839,-0.581451,1.281284,0.003388,252,498.8479,503.1905,783.2703,0.00001,231.7874,-0.997304,0.056814,-0.02827,37.49288,0.171767,-0.276338,blown,aerophone,aero_free-reed,Accordian
1.906808,-1.452678,0.994171,-0.003566,112,253.4261,281.0021,392.981,0,377.8627,-0.99925,0.019749,-0.028639,35.4284,0.171706,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.850129,-1.264988,1.088259,-0.00064,185,296.5948,309.1704,651.3794,0,357.1557,-0.999175,0.017255,-0.029857,35.65198,0.171498,-0.026181,blown,aerophone,aero_single-reed,B-flatclarinet
1.019867,-0.541554,0.710105,0.000871,206,383.8926,190.6843,522.1802,0,365.8115,-0.998992,0.018295,-0.030498,35.16878,0.171385,0.061109,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.799928,-1.439359,0.66528,-0.003855,126,207.3173,111.4217,387.5977,0,436.2093,-0.998916,0.01179,-0.031926,34.97832,0.171125,-0.342086,string,chordophone,chrd_composite,ElectricGuitar
1.25619,-0.35036,1.249107,0.002274,232,567.0496,544.787,785.9619,0.000003,271.4055,-0.997137,0.028271,-0.032136,38.12196,0.171086,-0.157229,string,chordophone,chrd_composite,DoubleBass
0.814554,-2.624298,0.965202,-0.000544,68,103.3548,92.85827,193.7988,0,381.9751,-0.985741,0.020071,-0.035932,39.51046,0.170329,-0.696319,struck_Hrm,chordophone,chrd_simple,Piano
1.035114,-0.414607,0.799828,0.002233,317,432.164,233.9858,648.6877,0,370.1586,-0.999502,0.015932,-0.03159,34.53156,0.171187,0.218593,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.526726,-0.258061,1.189499,-0.000622,139,534.2413,326.2427,785.9619,161000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,372.0919,-0.996117,0.056044,-0.031131,38.78725,0.171271,-0.242212,blown,aerophone,aero_lip-vibrated,CTrumpet
1.448017,-0.014896,0.909799,0.003298,266,611.9352,440.0351,1170.868,0.000005,312.4214,-0.997063,0.0717,-0.029653,36.5009,0.171533,0.321853,blown,aerophone,aero_single-reed,TenorSaxophone
1.012393,-0.361005,0.698277,-0.002429,235,432.7128,209.1656,522.1802,0,382.8394,-0.999329,0.02553,-0.028381,34.65513,0.171748,0.098561,blown,aerophone,aero_lip-vibrated,TenorTrombone
