temporalCentroid,LogSpecCentroid,LogSpecSpread,Energy,ZeroCrossings,SpecCentroid,SpecSpread,Rolloff,Flux,bandsCoefSum,prjmin,prjmax,prjsum,prjdis,prjstd,LogAttackTime,playmethod,class 1,class2,mix1_instrument
1.391502,-0.6256851,1.316547,-0.001965646,210,463.3764,377.2038,791.3452,3.42E-09,354.6541,-0.9994567,0.0139192,-0.02950891,34.8801,0.1715583,-0.2910995,blown,aerophone,aero_lip-vibrated,CTrumpet
1.330722,-0.7459891,1.440816,-0.007364186,210,455.5575,397.6703,785.9619,1.44E-09,344.6771,-0.9992928,0.02492464,-0.02899908,34.93751,0.1716452,-0.3542704,blown,aerophone,aero_lip-vibrated,CTrumpet
0.9781843,-0.8232099,1.204649,0.006011771,240,409.3103,387.6587,915.1611,1.61E+137,378.1889,-0.995728,0.05113203,-0.03230876,37.96319,0.1710531,-0.07155538,string,chordophone,chrd_composite,Violin
1.032484,-0.06307435,0.8197125,-0.003595085,278,540.6126,223.0088,654.071,1.53E-07,340.518,-0.9961065,0.07216267,-0.02612248,37.59319,0.1721065,0.08522017,blown,aerophone,aero_double-reed,Oboe
1.539108,-0.1383974,1.121787,0.002097441,315,582.9176,361.0874,915.1611,5.94E-08,362.3487,-0.9993215,0.0144464,-0.02977793,35.31031,0.1715118,-0.004663331,blown,aerophone,aero_single-reed,B-flatclarinet
1.032484,0.01522864,0.7710213,-0.002143541,304,562.2835,215.9867,654.071,3.10E-08,374.53,-0.9995221,0.01120535,-0.03014178,34.53941,0.1714483,0.08522017,blown,aerophone,aero_double-reed,Oboe
1.081512,-1.25871,0.7209929,0.005435724,126,237.9977,128.5857,390.2893,1.72E-08,394.1931,-0.9990317,0.01941877,-0.02996529,34.83346,0.1714792,-0.4912642,string,chordophone,chrd_composite,ElectricGuitar
1.121035,-1.228068,0.7292097,-0.002456361,126,243.5683,131.7945,390.2893,3.38E-08,390.7599,-0.9993722,0.00650985,-0.03145201,34.53898,0.1712127,-0.5800555,string,chordophone,chrd_composite,ElectricGuitar
1.63466,-1.037651,0.7782752,0.001455241,166,289.0837,219.0781,263.7817,4.11E-09,374.6257,-0.999348,0.02850324,-0.02986443,34.68587,0.1714968,-0.09246434,blown,aerophone,aero_single-reed,TenorSaxophone
1.225879,0.115364,0.9208921,-0.007476498,234,663.8065,451.3879,1300.067,1.18E-06,332.4408,-0.9983159,0.04509178,-0.0281944,36.53029,0.1717792,-0.05541662,blown,aerophone,aero_single-reed,TenorSaxophone
1.396315,-0.2617533,0.7646888,0.001901498,221,487.5605,324.8174,522.1802,1.16E-07,376.4227,-0.9989227,0.03443306,-0.02780123,35.75531,0.1718433,-0.09503067,blown,aerophone,aero_single-reed,TenorSaxophone
0.9971722,-0.259582,0.8843918,0.002823227,351,495.9053,292.0417,783.2703,2.46E-08,366.6553,-0.9997823,0.01252644,-0.02977176,33.90375,0.1715129,0.1781544,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.027577,-0.4296814,0.7877145,-0.001611619,349,430.2262,250.6787,651.3794,1.50E-08,375.5649,-0.9995372,0.01832725,-0.0301121,34.49496,0.1714535,0.2276244,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.9457889,-1.136458,1.093746,-0.002593933,253,320.6992,321.0595,648.6877,3.27E-05,317.7419,-0.99684,0.06637959,-0.02869052,37.55447,0.1716971,-0.1555778,string,chordophone,chrd_composite,Violin
0.8168174,-2.933351,1.614618,0.005680543,34,94.13169,69.35525,129.1992,1.61E+137,368.2768,-0.9855812,0.05197734,-0.03196321,39.7916,0.171118,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
1.027577,-0.4299043,0.7878291,-0.00025348,365,428.6895,243.8017,648.6877,1.13E-08,376.0133,-0.9997147,0.01685376,-0.02975406,33.94879,0.171516,0.2276244,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.388541,0.01417687,1.235386,0.000960745,245,647.4946,384.9482,1038.977,6.91E-10,367.5307,-0.9989159,0.03288727,-0.02826646,35.32093,0.1717674,-0.3225296,blown,aerophone,aero_lip-vibrated,CTrumpet
1.526726,-0.5949851,1.367722,0.003591738,188,473.919,370.0047,785.9619,1.51E-10,358.2879,-0.9991291,0.03119428,-0.03144379,35.09906,0.1712142,-0.2422116,blown,aerophone,aero_lip-vibrated,CTrumpet
0.9986647,-0.3503204,0.771645,-0.001633193,223,451.6127,278.8518,524.8718,2.12E-07,371.145,-0.9997729,0.01650562,-0.03004849,33.65976,0.1714646,0.07950119,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.9915858,-0.04463931,0.7253152,0.00340852,259,553.0136,340.4767,522.1802,6.67E-07,375.9477,-0.9985551,0.0411066,-0.02864878,36.08134,0.171704,0.08324903,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.520376,-1.288752,1.020782,-0.002894814,236,268.5322,246.5317,454.8889,3.06E-10,375.0496,-0.9988234,0.03445154,-0.0291125,35.99642,0.171626,-0.3124043,blown,aerophone,aero_lip-vibrated,CTrumpet
1.539108,-0.5043684,1.168487,-0.000436334,253,471.3172,332.6002,912.4695,1.21E-07,375.3574,-0.9993043,0.02007053,-0.03059527,35.15534,0.1713679,-0.004663331,blown,aerophone,aero_single-reed,B-flatclarinet
1.523245,-0.3759097,1.205232,0.001695034,218,501.8708,327.8196,785.9619,4.49E-10,385.1936,-0.9986153,0.03318886,-0.02873521,36.064,0.1716896,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.006606,-0.1181763,0.8470364,-0.005096332,265,522.9789,208.3353,651.3794,9.05E-09,397.9154,-0.9983353,0.03905061,-0.02855034,36.37448,0.1717204,0.05500888,blown,aerophone,aero_double-reed,Oboe
1.535154,-0.6235895,1.418628,0.005841829,194,465.7208,341.8592,783.2703,3.06E-11,381.6835,-0.9991917,0.03565588,-0.02876619,34.74359,0.1716844,-0.2989668,blown,aerophone,aero_lip-vibrated,CTrumpet
1.330722,-1.800646,0.6984705,0.000827874,88,160.9131,92.60389,191.1072,1.78E-08,386.2494,-0.9872961,0.04065183,-0.03457307,39.79879,0.1706099,-0.3542704,blown,aerophone,aero_lip-vibrated,CTrumpet
1.615083,-1.25443,0.8008916,0.002744703,163,252.4852,204.1934,261.0901,1.21E-08,373.2977,-0.999412,0.01679148,-0.03112258,34.76723,0.1712729,0.09750049,blown,aerophone,aero_single-reed,TenorSaxophone
1.132893,-1.49332,0.6418472,0.00364015,125,198.5503,106.133,387.5977,1.12E-09,438.9484,-0.9974443,0.06801825,-0.02848737,35.9095,0.1717309,-0.7124725,string,chordophone,chrd_composite,ElectricGuitar
1.003858,-2.356006,0.8572989,-0.001412484,77,113.6809,80.51626,129.1992,1.38E-10,453.217,-0.9963806,0.02819371,-0.03308209,36.98601,0.1709053,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
1.390276,0.2057543,1.043084,0.002122266,279,694.67,377.7611,1044.36,7.45E-11,374.3421,-0.9991054,0.03172993,-0.02856288,35.00745,0.1717184,-0.2319108,blown,aerophone,aero_lip-vibrated,CTrumpet
1.067843,-1.49332,0.6418472,-0.002851181,125,198.5503,106.133,387.5977,1.12E-09,438.9484,-0.9976517,0.06462114,-0.02889366,35.71356,0.171663,-0.4145776,string,chordophone,chrd_composite,ElectricGuitar
1.391502,-0.758948,1.368426,-0.000616312,185,422.1443,325.1152,783.2703,7.58E-11,382.2613,-0.9994576,0.007383554,-0.03108583,34.33103,0.1712796,-0.2910995,blown,aerophone,aero_lip-vibrated,DTrumpet
1.239341,-0.1036459,1.188577,0.000183068,282,627.177,494.0564,785.9619,1.36E-06,256.5049,-0.9962719,0.06293939,-0.02780488,38.68084,0.1718427,-0.1617936,string,chordophone,chrd_composite,DoubleBass
0.9934581,-0.6965464,1.360054,-0.00232233,185,488.2235,520.5717,783.2703,9.77E-06,227.3688,-0.9985088,0.02549684,-0.0306192,36.4545,0.1713636,-0.3348084,blown,aerophone,aero_free-reed,Accordian
0.9978541,-0.9214675,0.716533,-0.001851798,176,299.7404,181.1687,387.5977,1.61E+137,405.5982,-0.9956506,0.01391087,-0.0342876,37.50065,0.1706675,0.1577876,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.071612,-0.1203137,1.071172,-0.000632484,249,595.5284,475.907,783.2703,3.65E-06,244.9184,-0.9981296,0.03640551,-0.02864438,37.63364,0.1717048,-0.2762819,string,chordophone,chrd_composite,DoubleBass
0.79522,-2.159083,1.245242,-0.005360018,63,138.5893,129.5697,131.8909,2.01E-12,479.3709,-0.9992453,0.01839658,-0.02871141,35.62449,0.1716936,-0.6961724,struck_Hrm,chordophone,chrd_simple,Piano
1.390276,0.2154674,1.094846,0.000845816,287,707.3535,387.9245,1047.052,7.37E-10,371.3289,-0.9992769,0.02962626,-0.02862902,34.69893,0.1717073,-0.2319108,blown,aerophone,aero_lip-vibrated,CTrumpet
0.9937014,-0.1929432,1.135537,0.00123789,250,587.0524,500.4494,783.2703,1.19E-05,246.0841,-0.9989617,0.008509109,-0.03344225,35.99785,0.1708351,-0.3348084,blown,aerophone,aero_free-reed,Accordian
1.394951,-0.1856954,1.268689,-0.005695855,230,563.914,328.6708,909.7778,1.04E-11,396.2959,-0.9994416,0.006302112,-0.03115501,34.09708,0.171267,-0.2402551,blown,aerophone,aero_lip-vibrated,CTrumpet
0.7662225,-2.562059,2.869555,-0.005999781,128,213.8184,186.7862,261.0901,3.11E-14,533.6886,-0.9983369,0.05225521,-0.0287404,35.68169,0.1716887,-0.6963192,struck_Hrm,chordophone,chrd_simple,Piano
0.9820233,-0.9565857,1.14034,0.004381663,245,364.8051,344.4688,775.1953,2.69E-05,316.5307,-0.9976971,0.05820147,-0.02858955,36.78549,0.1717139,-0.07155538,string,chordophone,chrd_composite,Violin
1.018828,-0.5055259,0.7094046,0.005030135,218,392.9598,188.4345,522.1802,1.01E-07,389.3265,-0.9994884,0.02082039,-0.02942394,34.6307,0.1715729,0.06972346,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.771543,-1.371546,0.9977494,-0.001237149,109,258.3476,242.96,392.981,1.22E-08,417.0629,-0.9959168,0.01288554,-0.0344323,37.84502,0.1706384,-0.02480273,blown,aerophone,aero_single-reed,B-flatclarinet
1.445637,-0.2715143,0.8823616,0.001680638,190,501.5466,345.8394,651.3794,1.65E-06,327.858,-0.9977678,0.03854865,-0.02883768,37.23887,0.1716724,0.3134224,blown,aerophone,aero_single-reed,TenorSaxophone
1.073628,-1.545187,0.6156984,-0.005028709,125,190.2844,100.9363,261.0901,6.00E-10,452.0507,-0.9966927,0.07567083,-0.02959355,36.46518,0.1715437,-0.476059,string,chordophone,chrd_composite,ElectricGuitar
1.52806,-0.729495,1.254228,-0.001008202,237,417.3933,326.0888,783.2703,1.66E-10,390.1948,-0.9994134,0.02524673,-0.03009473,34.79164,0.1714565,-0.2319108,blown,aerophone,aero_lip-vibrated,CTrumpet
0.9915858,-0.2031457,0.7374376,-0.000154946,235,494.2607,296.4705,524.8718,1.52E-06,364.2549,-0.9991723,0.03141035,-0.02894871,34.99486,0.1716537,0.08324903,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.445637,-0.2067154,0.8035761,0.002012002,229,501.2774,282.6795,654.071,4.85E-06,346.5922,-0.9981975,0.02141718,-0.03123124,36.82499,0.1712531,0.3134224,blown,aerophone,aero_single-reed,TenorSaxophone
1.003858,-2.085103,1.254888,0.002527572,84,157.0842,114.3687,261.0901,2.26E-08,406.345,-0.9904841,0.01125155,-0.03468035,38.95203,0.1705881,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
0.9998207,-0.4830866,1.062194,-0.004363861,204,450.2383,269.6066,654.071,3.58E-08,354.2267,-0.9991921,0.02631853,-0.02902863,35.44665,0.1716402,0.05500888,blown,aerophone,aero_double-reed,Oboe
1.273139,-0.5587948,1.298338,0.000415242,272,511.83,517.7239,842.4866,9.37E-07,283.3391,-0.997769,0.06081273,-0.02810486,36.25506,0.1717939,-0.1521253,string,chordophone,chrd_composite,DoubleBass
1.917447,-1.035236,1.187653,0.000695023,174,352.2655,326.9803,780.5786,3.89E-07,372.4003,-0.9997442,0.007707531,-0.03073682,34.11552,0.1713426,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.073726,-0.03691759,1.03024,-0.007788865,264,616.0406,472.2409,783.2703,1.19E-06,244.1727,-0.9967611,0.03967877,-0.02929249,38.9757,0.1715954,-0.2762819,blown,aerophone,aero_free-reed,Accordian
1.132893,-1.538025,0.6194363,0.000526417,125,191.4134,101.7468,263.7817,6.10E-10,451.0064,-0.9967959,0.07323981,-0.02749034,36.69564,0.1718933,-0.7124725,string,chordophone,chrd_composite,ElectricGuitar
1.132893,-0.9546461,0.7489699,0.002072082,125,294.3226,157.5067,392.981,4.46E-07,339.3438,-0.9962975,0.02493685,-0.03032259,36.88206,0.1714164,-0.7124725,string,chordophone,chrd_composite,ElectricGuitar
1.67324,-0.7144562,0.6352542,-0.000377101,126,343.6383,221.6663,519.4885,2.56E-09,392.4843,-0.9991579,0.03071934,-0.02968958,35.08692,0.1715271,0.3658826,blown,aerophone,aero_single-reed,TenorSaxophone
0.7053872,-2.253241,1.225713,0.002583356,85,150.3576,132.2912,261.0901,1.61E+137,361.3828,-0.9857059,0.02413263,-0.0367213,41.40957,0.1701604,-0.6963192,struck_Hrm,chordophone,chrd_simple,Piano
1.073628,-1.538025,0.6194363,0.0055503,125,191.4134,101.7468,263.7817,6.10E-10,451.0064,-0.9967727,0.07389343,-0.02983483,36.46637,0.1715019,-0.476059,string,chordophone,chrd_composite,ElectricGuitar
1.799928,-1.048759,0.7486877,0.003025785,126,274.9303,140.3465,392.981,5.81E-08,386.0881,-0.9940137,0.02125384,-0.03355796,38.93347,0.1708125,-0.342086,string,chordophone,chrd_composite,ElectricGuitar
1.073246,-0.5856209,1.363217,0.00097352,229,516.0567,519.3164,783.2703,1.16E-06,227.8065,-0.9978065,0.03517801,-0.03147217,37.63062,0.171209,-0.2762819,blown,aerophone,aero_free-reed,Accordian
0.9971722,-0.4448042,0.8210906,-0.000843483,315,430.6517,262.4891,648.6877,2.60E-08,373.4845,-0.9998175,0.007507976,-0.0309259,33.5384,0.1713085,0.1781544,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.390276,0.03223352,1.164571,0.00070156,248,620.4075,314.8969,912.4695,1.13E-11,401.434,-0.9993867,0.02435095,-0.02905962,34.7297,0.171635,-0.2319108,blown,aerophone,aero_lip-vibrated,CTrumpet
1.512944,-1.585555,0.8679866,0.004937497,79,207.8601,185.9749,390.2893,1.66E-08,431.1932,-0.9928786,0.008823338,-0.03477144,38.09242,0.1705696,0.05435766,blown,aerophone,aero_single-reed,B-flatclarinet
1.396315,0.0154288,1.045401,-0.000358052,257,654.1189,490.8778,1305.45,3.63E-09,358.9366,-0.9979802,0.04329258,-0.02694699,37.13783,0.1719793,-0.09503067,blown,aerophone,aero_single-reed,TenorSaxophone
1.523245,-0.2609226,1.180682,0.006541219,200,544.4156,365.0847,915.1611,1.02E-09,381.4016,-0.9996147,0.01530912,-0.03061781,34.5125,0.1713639,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.632824,-1.445269,0.713267,0.003292012,62,214.2492,167.3693,261.0901,1.33E-09,363.666,-0.9994202,0.02655301,-0.02891067,34.4755,0.1716601,-0.05875231,blown,aerophone,aero_single-reed,TenorSaxophone
1.045776,0.01363766,0.5978102,-0.007192072,289,547.6943,235.3379,651.3794,1.61E+137,350.2294,-0.9964149,0.03460506,-0.03377842,37.86106,0.170769,0.2047289,blown,aerophone,aero_double-reed,Oboe
1.67324,-0.7182752,0.6579633,-0.002456119,126,345.1484,227.0808,519.4885,3.21E-10,387.5033,-0.9993185,0.02840138,-0.02947563,34.65486,0.171564,0.3658826,blown,aerophone,aero_single-reed,TenorSaxophone
1.549887,-0.8196005,1.196201,0.001428934,210,396.2368,342.6613,785.9619,4.44E-09,357.8961,-0.9992391,0.02654585,-0.02952786,35.18881,0.1715551,-0.2534505,blown,aerophone,aero_lip-vibrated,CTrumpet
0.8731655,-2.117821,1.328753,-3.85E-05,65,147.926,131.7378,131.8909,9.19E-13,487.8118,-0.9991741,0.02198757,-0.02947654,35.6689,0.1715639,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
0.9971722,-0.4209771,0.8119583,0.000956903,350,436.1496,260.1722,648.6877,1.32E-08,372.0134,-0.9998358,0.008043396,-0.03056025,33.66849,0.1713742,0.1781544,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.810818,-1.298914,0.71117,0.001513678,126,230.9704,124.6941,390.2893,1.15E-08,401.1632,-0.9991381,0.01497405,-0.03167225,34.91635,0.1711721,-0.3420211,string,chordophone,chrd_composite,ElectricGuitar
1.22923,-0.2219912,0.9671493,-0.00357757,222,542.5602,415.6476,1044.36,4.22E-06,316.7181,-0.9992146,0.03183304,-0.03057291,34.96895,0.1713719,-0.2018804,blown,aerophone,aero_single-reed,TenorSaxophone
1.519636,0.07099558,1.231501,-0.003444738,307,684.6294,427.8649,1052.435,4.06E-10,377.8843,-0.9986477,0.02759565,-0.03084534,35.86573,0.1713231,-0.237643,blown,aerophone,aero_lip-vibrated,CTrumpet
1.810818,-0.5844451,0.5762048,-0.001956919,194,358.0737,146.7024,392.981,5.97E-07,338.9169,-0.9892604,0.03964353,-0.03162601,39.44754,0.1711807,-0.3420211,string,chordophone,chrd_composite,ElectricGuitar
0.9781843,-1.329945,0.9257726,-0.003646435,152,257.7216,242.3643,390.2893,6.76E-08,353.993,-0.9995206,0.0193013,-0.03006343,34.74572,0.171462,-0.07155538,string,chordophone,chrd_composite,Violin
1.388541,-0.1378655,1.308617,-0.001355615,254,614.5473,407.7213,1047.052,8.03E-10,358.2673,-0.9992739,0.02523061,-0.02889739,35.11104,0.1716624,-0.3225296,blown,aerophone,aero_lip-vibrated,CTrumpet
0.9934581,-0.09080045,1.232802,0.007053092,293,646.256,527.5997,785.9619,5.22E-06,245.0246,-0.9984039,0.02392121,-0.03088759,36.77297,0.1713155,-0.3348084,blown,aerophone,aero_free-reed,Accordian
0.966139,-1.893672,1.081387,-0.000919932,113,161.9228,103.7129,258.3984,4.42E-12,482.3381,-0.9989741,0.01498584,-0.03076612,35.59795,0.1713373,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
1.390276,0.1815934,1.085145,0.006943579,277,685.9497,371.1515,1041.669,4.40E-11,374.5071,-0.9992131,0.02832331,-0.02862829,34.91661,0.1717075,-0.2319108,blown,aerophone,aero_lip-vibrated,CTrumpet
1.073628,-1.048793,0.7529911,-0.004114691,126,276.3354,146.3912,392.981,8.64E-08,369.1488,-0.9979612,0.01343353,-0.03191904,35.78713,0.1711263,-0.476059,string,chordophone,chrd_composite,ElectricGuitar
1.035114,-0.1185782,1.122981,-0.002146788,298,613.169,451.1703,1041.669,1.61E+137,374.6633,-0.9930471,0.07368132,-0.03041402,38.51589,0.1714002,0.2185927,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.471448,-0.1249325,0.8917464,-0.004571289,250,568.4451,434.9399,1173.56,1.10E-08,358.2926,-0.9972462,0.05822394,-0.02610662,36.92521,0.1721089,0.3266423,blown,aerophone,aero_single-reed,TenorSaxophone
1.021142,-0.08971497,0.8619949,0.00024448,282,539.0763,237.9267,654.071,3.33E-08,367.1402,-0.9994847,0.008160154,-0.03223609,34.59371,0.1710668,0.08522017,blown,aerophone,aero_double-reed,Oboe
1.63466,-1.051244,0.7640111,-0.001667333,185,284.34,209.9662,263.7817,8.95E-10,378.1262,-0.9996066,0.02383145,-0.02987984,34.06926,0.1714941,-0.09246434,blown,aerophone,aero_single-reed,TenorSaxophone
1.632824,-1.434302,0.737292,0.000869523,116,218.3005,177.3592,261.0901,2.03E-08,362.119,-0.9992352,0.02862042,-0.0287063,34.67471,0.1716944,-0.05875231,blown,aerophone,aero_single-reed,TenorSaxophone
1.225879,-0.8037248,0.680878,0.009788494,165,324.0759,197.4408,406.4392,1.61E+137,344.6356,-0.9858664,0.03184055,-0.03473025,41.60373,0.170578,-0.05541662,blown,aerophone,aero_single-reed,TenorSaxophone
1.25619,-0.2518375,1.266259,0.008408467,249,609.1287,569.8612,1108.96,4.86E-07,271.7033,-0.9961078,0.05636172,-0.02426127,39.02506,0.1723787,-0.1572295,string,chordophone,chrd_composite,DoubleBass
1.615083,-1.108356,0.7688395,-0.005515331,177,273.7884,206.6894,261.0901,3.13E-08,382.5608,-0.9996548,0.01846887,-0.02980395,34.22355,0.1715073,0.09750049,blown,aerophone,aero_single-reed,TenorSaxophone
1.526102,-0.6947312,1.209832,0.001205019,201,435.0029,381.4456,788.6536,1.25E-09,358.6593,-0.9987232,0.02813826,-0.02882295,35.70619,0.1716749,-0.3124043,blown,aerophone,aero_lip-vibrated,CTrumpet
1.027577,-0.3086634,0.8465901,-0.000852637,319,472.7133,265.8888,777.887,2.31E-08,370.985,-0.9997978,0.01059196,-0.02988311,33.79587,0.1714935,0.2276244,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.917447,-0.3714104,1.144594,-0.00181961,282,507.0861,341.8353,912.4695,4.52E-09,387.7626,-0.9991373,0.01667617,-0.03018186,35.27936,0.1714412,-0.022712,blown,aerophone,aero_single-reed,B-flatclarinet
1.001197,-0.2493643,0.6918554,-0.005123115,254,468.0892,240.7513,522.1802,1.20E-07,364.1416,-0.9995004,0.0106329,-0.03059771,34.26852,0.1713675,0.07950119,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.615083,-1.153574,0.751871,0.001075265,105,263.7928,195.8181,261.0901,1.36E-07,370.7628,-0.9990334,0.02753002,-0.02950057,36.03168,0.1715597,0.09750049,blown,aerophone,aero_single-reed,TenorSaxophone
0.966139,-2.46743,1.651368,0.002250463,44,137.0011,111.1251,258.3984,1.61E+137,404.0128,-0.9873763,0.02422391,-0.03499221,39.42439,0.1705244,-0.6691447,struck_Hrm,chordophone,chrd_simple,Piano
1.132893,-1.205085,0.7339753,0.006403268,126,247.6286,133.488,390.2893,3.51E-08,389.5896,-0.9991843,0.007572567,-0.03223935,34.80325,0.1710662,-0.7124725,string,chordophone,chrd_composite,ElectricGuitar
0.8145538,-1.832385,2.3872,-0.002307009,144,249.2406,159.7625,263.7817,1.12E-14,536.7261,-0.9976697,0.05443451,-0.02721946,36.99907,0.1719364,-0.6963192,struck_Hrm,chordophone,chrd_simple,Piano
0.9915858,-0.1184708,0.6338983,0.004863595,250,505.7376,253.1127,524.8718,1.46E-07,375.2195,-0.9991802,0.02658774,-0.02826667,35.15016,0.1717674,0.08324903,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.040175,-0.6152388,0.7258065,0.006522209,313,368.5985,193.5734,519.4885,3.40E-09,382.9807,-0.9995308,0.02093072,-0.02994729,34.27845,0.1714823,0.2185927,blown,aerophone,aero_lip-vibrated,TenorTrombone
0.9971722,-0.3803301,0.9086226,-0.005616899,379,465.7277,303.7463,780.5786,1.33E-08,370.03,-0.9994864,0.0179067,-0.02831439,34.42045,0.1717595,0.1781544,blown,aerophone,aero_lip-vibrated,TenorTrombone
1.52806,-0.9000048,1.094753,-0.003962528,173,351.9752,280.638,651.3794,1.64E-10,382.7349,-0.9994936,0.01832378,-0.02949896,34.679,0.17156,-0.2319108,blown,aerophone,aero_lip-vibrated,CTrumpet
0.9937014,-0.6602033,1.274796,0.004290872,231,470.4812,485.0949,780.5786,5.49E-05,227.1413,-0.9980071,0.01678566,-0.03360042,36.74514,0.1708041,-0.3348084,blown,aerophone,aero_free-reed,Accordian
1.63466,-1.085233,0.7274775,0.003194422,150,274.0354,198.525,261.0901,1.09E-09,388.0745,-0.9993241,0.03001904,-0.02983161,34.76763,0.1715025,-0.09246434,blown,aerophone,aero_single-reed,TenorSaxophone
0.9781843,-0.8719848,1.106804,-0.005224489,234,373.8108,323.9597,769.812,3.77E-05,313.1125,-0.9985806,0.03754111,-0.03074268,36.07903,0.1713415,-0.07155538,string,chordophone,chrd_composite,Violin
