inst#,actual,predicted,error,prediction
1681,4:TenorTrombone,4:TenorTrombone,,0.998
1682,4:TenorTrombone,4:TenorTrombone,,0.998
1683,4:TenorTrombone,20:Tuba,+,0.599
1684,4:TenorTrombone,4:TenorTrombone,,0.998
1685,4:TenorTrombone,4:TenorTrombone,,0.999
1686,4:TenorTrombone,4:TenorTrombone,,0.799
1687,4:TenorTrombone,4:TenorTrombone,,0.998
1688,4:TenorTrombone,4:TenorTrombone,,0.998
1689,4:TenorTrombone,4:TenorTrombone,,0.998
1690,4:TenorTrombone,12:B-FlatTrumpet,+,0.998
1691,4:TenorTrombone,4:TenorTrombone,,0.998
1692,4:TenorTrombone,4:TenorTrombone,,0.998
1693,4:TenorTrombone,4:TenorTrombone,,0.998
1694,4:TenorTrombone,4:TenorTrombone,,0.998
1695,4:TenorTrombone,4:TenorTrombone,,0.998
1696,4:TenorTrombone,4:TenorTrombone,,0.998
1697,4:TenorTrombone,4:TenorTrombone,,0.998
1698,4:TenorTrombone,4:TenorTrombone,,0.998
1699,4:TenorTrombone,6:CTrumpet,+,0.799
1700,4:TenorTrombone,4:TenorTrombone,,0.998
1701,4:TenorTrombone,4:TenorTrombone,,0.998
1702,4:TenorTrombone,4:TenorTrombone,,0.998
1703,4:TenorTrombone,4:TenorTrombone,,0.998
1704,4:TenorTrombone,4:TenorTrombone,,0.998
1705,4:TenorTrombone,12:B-FlatTrumpet,+,0.898
1706,4:TenorTrombone,15:AltoSaxophone,+,0.599
1707,4:TenorTrombone,4:TenorTrombone,,0.998
1708,4:TenorTrombone,4:TenorTrombone,,0.998
1709,4:TenorTrombone,12:B-FlatTrumpet,+,0.998
1710,4:TenorTrombone,4:TenorTrombone,,0.998
1711,4:TenorTrombone,4:TenorTrombone,,0.998
1712,4:TenorTrombone,4:TenorTrombone,,0.999
1713,4:TenorTrombone,4:TenorTrombone,,0.799
1714,4:TenorTrombone,4:TenorTrombone,,0.998
1715,4:TenorTrombone,15:AltoSaxophone,+,0.599
1716,4:TenorTrombone,12:B-FlatTrumpet,+,0.998
1717,4:TenorTrombone,4:TenorTrombone,,0.999
1718,4:TenorTrombone,4:TenorTrombone,,0.998
1719,4:TenorTrombone,4:TenorTrombone,,0.998
1720,4:TenorTrombone,20:Tuba,+,0.998
1721,4:TenorTrombone,4:TenorTrombone,,0.998
1722,4:TenorTrombone,4:TenorTrombone,,0.699
1723,4:TenorTrombone,4:TenorTrombone,,0.998
1724,4:TenorTrombone,12:B-FlatTrumpet,+,0.898
1725,4:TenorTrombone,4:TenorTrombone,,0.998
1726,4:TenorTrombone,4:TenorTrombone,,0.998
1727,4:TenorTrombone,4:TenorTrombone,,0.998
1728,4:TenorTrombone,4:TenorTrombone,,0.998
1729,4:TenorTrombone,4:TenorTrombone,,0.998
1730,4:TenorTrombone,4:TenorTrombone,,0.998
1731,4:TenorTrombone,4:TenorTrombone,,0.998
1732,4:TenorTrombone,4:TenorTrombone,,0.998
1733,4:TenorTrombone,4:TenorTrombone,,0.998
1734,4:TenorTrombone,4:TenorTrombone,,0.998
1735,4:TenorTrombone,4:TenorTrombone,,0.998
1736,4:TenorTrombone,4:TenorTrombone,,0.999
1737,4:TenorTrombone,4:TenorTrombone,,0.998
1738,4:TenorTrombone,4:TenorTrombone,,0.898
1739,4:TenorTrombone,4:TenorTrombone,,0.998
1740,4:TenorTrombone,4:TenorTrombone,,0.998
1741,4:TenorTrombone,4:TenorTrombone,,0.998
1742,4:TenorTrombone,4:TenorTrombone,,0.998
1743,4:TenorTrombone,4:TenorTrombone,,0.998
1744,4:TenorTrombone,4:TenorTrombone,,0.998
1745,4:TenorTrombone,4:TenorTrombone,,0.998
1746,4:TenorTrombone,4:TenorTrombone,,0.998
1747,4:TenorTrombone,4:TenorTrombone,,0.998
1748,4:TenorTrombone,4:TenorTrombone,,0.998
1749,4:TenorTrombone,4:TenorTrombone,,0.998
1750,4:TenorTrombone,4:TenorTrombone,,0.799
1751,4:TenorTrombone,4:TenorTrombone,,0.998
1752,4:TenorTrombone,15:AltoSaxophone,+,0.699
1753,4:TenorTrombone,4:TenorTrombone,,0.998
1754,4:TenorTrombone,4:TenorTrombone,,0.998
1755,4:TenorTrombone,4:TenorTrombone,,0.998
1756,4:TenorTrombone,12:B-FlatTrumpet,+,0.699
1757,4:TenorTrombone,4:TenorTrombone,,0.998
1758,4:TenorTrombone,4:TenorTrombone,,0.998
1759,4:TenorTrombone,20:Tuba,+,0.499
1760,4:TenorTrombone,4:TenorTrombone,,0.998
1761,4:TenorTrombone,4:TenorTrombone,,0.998
1762,4:TenorTrombone,6:CTrumpet,+,0.499
1763,4:TenorTrombone,12:B-FlatTrumpet,+,0.998
1764,4:TenorTrombone,4:TenorTrombone,,0.998
1765,4:TenorTrombone,4:TenorTrombone,,0.998
1766,4:TenorTrombone,4:TenorTrombone,,0.999
1767,4:TenorTrombone,12:B-FlatTrumpet,+,0.499
1768,4:TenorTrombone,4:TenorTrombone,,0.998
1769,4:TenorTrombone,12:B-FlatTrumpet,+,0.998
1770,4:TenorTrombone,4:TenorTrombone,,0.998
1771,4:TenorTrombone,4:TenorTrombone,,0.998
1772,4:TenorTrombone,4:TenorTrombone,,0.998
1773,4:TenorTrombone,4:TenorTrombone,,0.998
1774,4:TenorTrombone,12:B-FlatTrumpet,+,0.898
1775,4:TenorTrombone,4:TenorTrombone,,0.998
1776,4:TenorTrombone,4:TenorTrombone,,0.998
1777,4:TenorTrombone,4:TenorTrombone,,0.998
1778,4:TenorTrombone,4:TenorTrombone,,0.998
1779,4:TenorTrombone,4:TenorTrombone,,0.998
1780,4:TenorTrombone,4:TenorTrombone,,0.998
1781,4:TenorTrombone,12:B-FlatTrumpet,+,0.898
1782,4:TenorTrombone,4:TenorTrombone,,0.998
1783,4:TenorTrombone,4:TenorTrombone,,0.998
1784,4:TenorTrombone,4:TenorTrombone,,0.998
1785,4:TenorTrombone,4:TenorTrombone,,0.998
1786,4:TenorTrombone,4:TenorTrombone,,0.998
1787,4:TenorTrombone,4:TenorTrombone,,0.998
1788,4:TenorTrombone,4:TenorTrombone,,0.998
1789,4:TenorTrombone,12:B-FlatTrumpet,+,0.599
1790,4:TenorTrombone,20:Tuba,+,0.998
1791,4:TenorTrombone,4:TenorTrombone,,0.998
1792,4:TenorTrombone,4:TenorTrombone,,0.998
1793,4:TenorTrombone,4:TenorTrombone,,0.998
1794,4:TenorTrombone,4:TenorTrombone,,0.998
1795,4:TenorTrombone,4:TenorTrombone,,0.998
1796,4:TenorTrombone,12:B-FlatTrumpet,+,0.798
1797,4:TenorTrombone,12:B-FlatTrumpet,+,0.998
1798,4:TenorTrombone,4:TenorTrombone,,0.998
1799,4:TenorTrombone,4:TenorTrombone,,0.898
1800,4:TenorTrombone,4:TenorTrombone,,0.699
1801,4:TenorTrombone,4:TenorTrombone,,0.998
1802,4:TenorTrombone,4:TenorTrombone,,0.998
1803,4:TenorTrombone,4:TenorTrombone,,0.998
1804,4:TenorTrombone,4:TenorTrombone,,0.998
1805,4:TenorTrombone,4:TenorTrombone,,0.998
1806,4:TenorTrombone,4:TenorTrombone,,0.998
1807,4:TenorTrombone,4:TenorTrombone,,0.998
1808,4:TenorTrombone,4:TenorTrombone,,0.998
1809,4:TenorTrombone,4:TenorTrombone,,0.998
1810,4:TenorTrombone,20:Tuba,+,0.698
1811,4:TenorTrombone,4:TenorTrombone,,0.998
1812,4:TenorTrombone,4:TenorTrombone,,0.998
1813,4:TenorTrombone,4:TenorTrombone,,0.998
1814,4:TenorTrombone,12:B-FlatTrumpet,+,0.899
1815,4:TenorTrombone,4:TenorTrombone,,0.998
1816,4:TenorTrombone,4:TenorTrombone,,0.998
1817,4:TenorTrombone,4:TenorTrombone,,0.998
1818,15:AltoSaxophone,15:AltoSaxophone,,0.998
1819,15:AltoSaxophone,15:AltoSaxophone,,0.998
1820,15:AltoSaxophone,15:AltoSaxophone,,0.998
1821,15:AltoSaxophone,15:AltoSaxophone,,0.999
1822,15:AltoSaxophone,15:AltoSaxophone,,0.998
1823,15:AltoSaxophone,15:AltoSaxophone,,0.998
1824,15:AltoSaxophone,15:AltoSaxophone,,0.998
1825,15:AltoSaxophone,15:AltoSaxophone,,0.998
1826,15:AltoSaxophone,15:AltoSaxophone,,0.998
1827,15:AltoSaxophone,15:AltoSaxophone,,0.998
1828,15:AltoSaxophone,15:AltoSaxophone,,0.998
1829,15:AltoSaxophone,15:AltoSaxophone,,0.998
1830,15:AltoSaxophone,15:AltoSaxophone,,0.998
1831,15:AltoSaxophone,15:AltoSaxophone,,0.998
1832,15:AltoSaxophone,1:TenorSaxophone,+,0.898
1833,15:AltoSaxophone,19:BassSaxophone,+,0.599
1834,15:AltoSaxophone,15:AltoSaxophone,,0.898
1835,15:AltoSaxophone,1:TenorSaxophone,+,0.998
1836,15:AltoSaxophone,15:AltoSaxophone,,0.998
1837,15:AltoSaxophone,15:AltoSaxophone,,0.998
1838,15:AltoSaxophone,15:AltoSaxophone,,0.998
1839,15:AltoSaxophone,15:AltoSaxophone,,0.998
1840,15:AltoSaxophone,15:AltoSaxophone,,0.998
1841,15:AltoSaxophone,15:AltoSaxophone,,0.998
1842,15:AltoSaxophone,15:AltoSaxophone,,0.998
1843,15:AltoSaxophone,15:AltoSaxophone,,0.998
1844,15:AltoSaxophone,15:AltoSaxophone,,0.998
1845,15:AltoSaxophone,15:AltoSaxophone,,0.998
1846,15:AltoSaxophone,4:TenorTrombone,+,0.798
1847,15:AltoSaxophone,15:AltoSaxophone,,0.998
1848,15:AltoSaxophone,15:AltoSaxophone,,0.998
1849,15:AltoSaxophone,15:AltoSaxophone,,0.999
1850,15:AltoSaxophone,15:AltoSaxophone,,0.998
1851,15:AltoSaxophone,15:AltoSaxophone,,0.998
1852,15:AltoSaxophone,15:AltoSaxophone,,0.998
1853,15:AltoSaxophone,15:AltoSaxophone,,0.998
1854,15:AltoSaxophone,15:AltoSaxophone,,0.998
1855,15:AltoSaxophone,15:AltoSaxophone,,0.998
1856,15:AltoSaxophone,15:AltoSaxophone,,0.998
1857,15:AltoSaxophone,15:AltoSaxophone,,0.998
1858,15:AltoSaxophone,15:AltoSaxophone,,0.998
1859,15:AltoSaxophone,15:AltoSaxophone,,0.999
1860,15:AltoSaxophone,15:AltoSaxophone,,0.998
1861,15:AltoSaxophone,15:AltoSaxophone,,0.998
1862,15:AltoSaxophone,15:AltoSaxophone,,0.999
1863,15:AltoSaxophone,4:TenorTrombone,+,0.699
1864,15:AltoSaxophone,15:AltoSaxophone,,0.998
1865,15:AltoSaxophone,15:AltoSaxophone,,0.998
1866,15:AltoSaxophone,15:AltoSaxophone,,0.599
1867,15:AltoSaxophone,15:AltoSaxophone,,0.998
1868,15:AltoSaxophone,15:AltoSaxophone,,0.998
1869,15:AltoSaxophone,15:AltoSaxophone,,0.998
1870,15:AltoSaxophone,15:AltoSaxophone,,0.998
1871,15:AltoSaxophone,15:AltoSaxophone,,0.998
1872,15:AltoSaxophone,15:AltoSaxophone,,0.998
1873,15:AltoSaxophone,15:AltoSaxophone,,0.998
1874,15:AltoSaxophone,15:AltoSaxophone,,0.998
1875,15:AltoSaxophone,15:AltoSaxophone,,0.999
1876,15:AltoSaxophone,15:AltoSaxophone,,0.998
1877,15:AltoSaxophone,15:AltoSaxophone,,0.998
1878,15:AltoSaxophone,15:AltoSaxophone,,0.998
1879,15:AltoSaxophone,15:AltoSaxophone,,0.998
1880,15:AltoSaxophone,15:AltoSaxophone,,0.998
1881,15:AltoSaxophone,15:AltoSaxophone,,0.998
1882,5:Violin,5:Violin,,0.998
1883,5:Violin,5:Violin,,0.998
1884,5:Violin,5:Violin,,0.999
1885,5:Violin,5:Violin,,0.998
1886,5:Violin,5:Violin,,0.999
1887,5:Violin,5:Violin,,0.699
1888,5:Violin,5:Violin,,0.998
1889,5:Violin,5:Violin,,0.998
1890,5:Violin,5:Violin,,0.998
1891,5:Violin,5:Violin,,0.999
1892,5:Violin,18:Viola,+,0.899
1893,5:Violin,5:Violin,,0.998
1894,5:Violin,5:Violin,,0.998
1895,5:Violin,5:Violin,,0.998
1896,5:Violin,5:Violin,,0.998
1897,5:Violin,5:Violin,,0.999
1898,5:Violin,5:Violin,,0.998
1899,5:Violin,5:Violin,,0.998
1900,5:Violin,5:Violin,,0.999
1901,5:Violin,5:Violin,,0.898
1902,5:Violin,5:Violin,,0.998
1903,5:Violin,5:Violin,,0.998
1904,5:Violin,5:Violin,,0.998
1905,5:Violin,5:Violin,,0.998
1906,5:Violin,5:Violin,,0.998
1907,5:Violin,5:Violin,,0.998
1908,5:Violin,5:Violin,,0.998
1909,5:Violin,5:Violin,,0.998
1910,5:Violin,5:Violin,,0.998
1911,5:Violin,5:Violin,,0.998
1912,5:Violin,18:Viola,+,0.998
1913,5:Violin,18:Viola,+,0.998
1914,5:Violin,5:Violin,,0.998
1915,5:Violin,5:Violin,,0.999
1916,5:Violin,5:Violin,,0.998
1917,5:Violin,5:Violin,,0.998
1918,5:Violin,5:Violin,,0.998
1919,5:Violin,5:Violin,,0.998
1920,5:Violin,5:Violin,,0.998
1921,5:Violin,5:Violin,,0.999
1922,5:Violin,5:Violin,,0.998
1923,5:Violin,5:Violin,,0.998
1924,5:Violin,5:Violin,,0.998
1925,5:Violin,5:Violin,,0.998
1926,5:Violin,5:Violin,,0.998
1927,5:Violin,5:Violin,,0.998
1928,5:Violin,5:Violin,,0.998
1929,5:Violin,5:Violin,,0.998
1930,5:Violin,5:Violin,,0.998
1931,5:Violin,5:Violin,,0.998
1932,5:Violin,5:Violin,,0.998
1933,5:Violin,5:Violin,,0.998
1934,5:Violin,5:Violin,,0.998
1935,5:Violin,5:Violin,,0.998
1936,18:Viola,18:Viola,,0.998
1937,18:Viola,18:Viola,,0.998
1938,18:Viola,18:Viola,,0.998
1939,18:Viola,18:Viola,,0.998
1940,18:Viola,18:Viola,,0.998
1941,18:Viola,18:Viola,,0.998
1942,18:Viola,18:Viola,,0.998
1943,18:Viola,18:Viola,,0.998
1944,18:Viola,18:Viola,,0.998
1945,18:Viola,18:Viola,,0.998
1946,18:Viola,18:Viola,,0.998
1947,18:Viola,18:Viola,,0.998
1948,18:Viola,18:Viola,,0.998
1949,18:Viola,18:Viola,,0.998
1950,18:Viola,18:Viola,,0.998
1951,18:Viola,18:Viola,,0.998
1952,18:Viola,18:Viola,,0.998
1953,18:Viola,18:Viola,,0.999
1954,18:Viola,18:Viola,,0.998
1955,18:Viola,18:Viola,,0.999
1956,18:Viola,18:Viola,,0.998
1957,18:Viola,18:Viola,,0.998
1958,18:Viola,18:Viola,,0.998
1959,18:Viola,18:Viola,,0.998
1960,18:Viola,18:Viola,,0.999
1961,18:Viola,18:Viola,,0.998
1962,18:Viola,18:Viola,,0.998
1963,18:Viola,18:Viola,,0.998
1964,18:Viola,18:Viola,,0.998
1965,18:Viola,18:Viola,,0.998
1966,18:Viola,18:Viola,,0.998
1967,18:Viola,18:Viola,,0.998
1968,18:Viola,18:Viola,,0.999
1969,18:Viola,18:Viola,,0.999
1970,18:Viola,18:Viola,,0.998
1971,18:Viola,18:Viola,,0.998
1972,18:Viola,18:Viola,,0.998
1973,18:Viola,18:Viola,,0.998
1974,18:Viola,18:Viola,,0.998
1975,18:Viola,18:Viola,,0.998
1976,18:Viola,18:Viola,,0.998
1977,18:Viola,18:Viola,,0.998
1978,18:Viola,18:Viola,,0.998
1979,18:Viola,18:Viola,,0.998
1980,18:Viola,18:Viola,,0.998
1981,18:Viola,18:Viola,,0.998
1982,18:Viola,18:Viola,,0.998
1983,18:Viola,18:Viola,,0.999
1984,18:Viola,18:Viola,,0.998
1985,18:Viola,18:Viola,,0.998
1986,18:Viola,18:Viola,,0.998
1987,18:Viola,18:Viola,,0.999
1988,18:Viola,18:Viola,,0.998
1989,18:Viola,18:Viola,,0.998
1990,18:Viola,18:Viola,,0.998
1991,18:Viola,18:Viola,,0.998
1992,18:Viola,18:Viola,,0.999
1993,18:Viola,18:Viola,,0.999
1994,18:Viola,18:Viola,,0.998
1995,18:Viola,18:Viola,,0.998
1996,18:Viola,18:Viola,,0.998
1997,18:Viola,18:Viola,,0.998
1998,18:Viola,18:Viola,,0.998
1999,18:Viola,18:Viola,,0.998
2000,18:Viola,18:Viola,,0.998
2001,18:Viola,18:Viola,,0.998
2002,18:Viola,18:Viola,,0.999
2003,18:Viola,18:Viola,,0.998
2004,18:Viola,18:Viola,,0.998
2005,18:Viola,18:Viola,,0.998
2006,18:Viola,18:Viola,,0.998
2007,18:Viola,18:Viola,,0.998
2008,18:Viola,18:Viola,,0.998
2009,18:Viola,18:Viola,,0.998
2010,18:Viola,18:Viola,,0.998
2011,18:Viola,18:Viola,,0.999
2012,18:Viola,18:Viola,,0.998
2013,18:Viola,18:Viola,,0.998
2014,18:Viola,18:Viola,,0.998
2015,18:Viola,18:Viola,,0.998
2016,18:Viola,18:Viola,,0.998
2017,18:Viola,18:Viola,,0.998
2018,18:Viola,18:Viola,,0.998
2019,18:Viola,18:Viola,,0.998
2020,18:Viola,18:Viola,,0.998
2021,18:Viola,18:Viola,,0.998
2022,18:Viola,18:Viola,,0.998
2023,18:Viola,18:Viola,,0.998
2024,18:Viola,18:Viola,,0.998
2025,18:Viola,18:Viola,,0.999
2026,18:Viola,18:Viola,,0.998
2027,18:Viola,18:Viola,,0.998
2028,18:Viola,18:Viola,,0.998
2029,18:Viola,18:Viola,,0.998
2030,18:Viola,18:Viola,,0.998
2031,18:Viola,18:Viola,,0.999
2032,18:Viola,18:Viola,,0.998
2033,18:Viola,18:Viola,,0.998
2034,18:Viola,18:Viola,,0.999
2035,18:Viola,18:Viola,,0.998
2036,18:Viola,18:Viola,,0.998
2037,18:Viola,18:Viola,,0.998
2038,18:Viola,18:Viola,,0.998
2039,18:Viola,18:Viola,,0.999
2040,18:Viola,18:Viola,,0.998
2041,18:Viola,18:Viola,,0.999
2042,18:Viola,18:Viola,,0.998
2043,18:Viola,18:Viola,,0.998
2044,18:Viola,18:Viola,,0.998
2045,18:Viola,18:Viola,,0.998
2046,18:Viola,18:Viola,,0.998
2047,18:Viola,18:Viola,,0.998
2048,18:Viola,18:Viola,,0.998
2049,8:Piano,16:Vibraphone,+,0.499
2050,8:Piano,16:Vibraphone,+,0.998
2051,8:Piano,16:Vibraphone,+,0.998
2052,8:Piano,16:Vibraphone,+,0.998
2053,8:Piano,8:Piano,,0.998
2054,8:Piano,16:Vibraphone,+,0.998
2055,8:Piano,16:Vibraphone,+,0.998
2056,8:Piano,8:Piano,,0.998
2057,8:Piano,16:Vibraphone,+,0.998
2058,8:Piano,8:Piano,,0.998
2059,8:Piano,16:Vibraphone,+,0.999
2060,8:Piano,16:Vibraphone,+,0.998
2061,8:Piano,8:Piano,,0.998
2062,8:Piano,8:Piano,,0.998
2063,8:Piano,16:Vibraphone,+,0.999
2064,8:Piano,16:Vibraphone,+,0.998
2065,8:Piano,16:Vibraphone,+,0.998
2066,8:Piano,8:Piano,,0.998
2067,8:Piano,8:Piano,,0.998
2068,8:Piano,16:Vibraphone,+,0.998
2069,8:Piano,8:Piano,,0.998
2070,8:Piano,16:Vibraphone,+,0.998
2071,8:Piano,16:Vibraphone,+,0.999
2072,8:Piano,16:Vibraphone,+,0.999
2073,8:Piano,8:Piano,,0.998
2074,8:Piano,8:Piano,,0.999
2075,8:Piano,16:Vibraphone,+,0.998
2076,8:Piano,8:Piano,,0.998
2077,8:Piano,16:Vibraphone,+,0.998
2078,8:Piano,8:Piano,,0.998
2079,8:Piano,8:Piano,,0.699
2080,8:Piano,16:Vibraphone,+,0.998
2081,8:Piano,16:Vibraphone,+,0.998
2082,8:Piano,16:Vibraphone,+,0.998
2083,8:Piano,16:Vibraphone,+,0.998
2084,8:Piano,16:Vibraphone,+,0.998
2085,8:Piano,16:Vibraphone,+,0.998
2086,8:Piano,16:Vibraphone,+,0.998
2087,8:Piano,8:Piano,,0.998
2088,8:Piano,16:Vibraphone,+,0.998
2089,8:Piano,16:Vibraphone,+,0.998
2090,8:Piano,16:Vibraphone,+,0.999
2091,8:Piano,8:Piano,,0.998
2092,8:Piano,16:Vibraphone,+,0.999
2093,8:Piano,8:Piano,,0.998
2094,8:Piano,16:Vibraphone,+,0.998
2095,8:Piano,16:Vibraphone,+,0.998
2096,8:Piano,16:Vibraphone,+,0.999
2097,8:Piano,16:Vibraphone,+,0.999
2098,8:Piano,16:Vibraphone,+,0.999
2099,8:Piano,16:Vibraphone,+,0.998
2100,8:Piano,8:Piano,,0.998
2101,8:Piano,16:Vibraphone,+,0.999
2102,8:Piano,16:Vibraphone,+,0.998
2103,8:Piano,16:Vibraphone,+,0.998
2104,8:Piano,8:Piano,,0.998
2105,8:Piano,8:Piano,,0.998
2106,8:Piano,8:Piano,,0.998
2107,8:Piano,8:Piano,,0.998
2108,8:Piano,8:Piano,,0.998
2109,8:Piano,16:Vibraphone,+,0.999
2110,8:Piano,8:Piano,,0.998
2111,8:Piano,8:Piano,,0.998
2112,8:Piano,16:Vibraphone,+,0.998
2113,8:Piano,16:Vibraphone,+,0.998
2114,8:Piano,16:Vibraphone,+,0.998
2115,8:Piano,8:Piano,,0.499
2116,8:Piano,8:Piano,,0.998
2117,8:Piano,8:Piano,,0.998
2118,8:Piano,16:Vibraphone,+,0.998
2119,8:Piano,8:Piano,,0.998
2120,8:Piano,16:Vibraphone,+,0.998
2121,8:Piano,16:Vibraphone,+,0.998
2122,8:Piano,16:Vibraphone,+,0.999
2123,8:Piano,16:Vibraphone,+,0.998
2124,8:Piano,16:Vibraphone,+,0.998
2125,8:Piano,16:Vibraphone,+,0.998
2126,8:Piano,8:Piano,,0.998
2127,8:Piano,16:Vibraphone,+,0.999
2128,8:Piano,16:Vibraphone,+,0.998
2129,8:Piano,8:Piano,,0.999
2130,8:Piano,16:Vibraphone,+,0.999
2131,8:Piano,8:Piano,,0.998
2132,8:Piano,8:Piano,,0.999
2133,8:Piano,16:Vibraphone,+,0.999
2134,8:Piano,16:Vibraphone,+,0.998
2135,8:Piano,16:Vibraphone,+,0.999
2136,8:Piano,8:Piano,,0.999
2137,8:Piano,16:Vibraphone,+,0.998
2138,8:Piano,16:Vibraphone,+,0.999
2139,8:Piano,8:Piano,,0.998
2140,8:Piano,8:Piano,,0.998
2141,16:Vibraphone,16:Vibraphone,,0.999
2142,16:Vibraphone,16:Vibraphone,,0.998
2143,16:Vibraphone,16:Vibraphone,,0.998
2144,16:Vibraphone,16:Vibraphone,,0.998
2145,16:Vibraphone,16:Vibraphone,,0.999
2146,16:Vibraphone,16:Vibraphone,,0.998
2147,16:Vibraphone,16:Vibraphone,,0.999
2148,16:Vibraphone,16:Vibraphone,,0.999
2149,16:Vibraphone,16:Vibraphone,,0.998
2150,16:Vibraphone,16:Vibraphone,,0.998
2151,16:Vibraphone,16:Vibraphone,,0.999
2152,16:Vibraphone,16:Vibraphone,,0.998
2153,16:Vibraphone,16:Vibraphone,,0.998
2154,16:Vibraphone,16:Vibraphone,,0.998
2155,16:Vibraphone,16:Vibraphone,,0.998
2156,16:Vibraphone,16:Vibraphone,,0.999
2157,16:Vibraphone,16:Vibraphone,,0.998
2158,16:Vibraphone,16:Vibraphone,,0.998
2159,16:Vibraphone,16:Vibraphone,,0.998
2160,16:Vibraphone,16:Vibraphone,,0.999
2161,16:Vibraphone,16:Vibraphone,,0.998
2162,16:Vibraphone,16:Vibraphone,,0.998
2163,16:Vibraphone,16:Vibraphone,,0.999
2164,16:Vibraphone,16:Vibraphone,,0.998
2165,16:Vibraphone,16:Vibraphone,,0.998
2166,16:Vibraphone,16:Vibraphone,,0.998
2167,16:Vibraphone,16:Vibraphone,,0.998
2168,16:Vibraphone,16:Vibraphone,,0.998
2169,16:Vibraphone,16:Vibraphone,,0.999
2170,16:Vibraphone,16:Vibraphone,,0.998
2171,16:Vibraphone,16:Vibraphone,,0.899
2172,16:Vibraphone,16:Vibraphone,,0.998
2173,16:Vibraphone,16:Vibraphone,,0.998
2174,16:Vibraphone,16:Vibraphone,,0.998
2175,16:Vibraphone,16:Vibraphone,,0.998
2176,16:Vibraphone,16:Vibraphone,,0.999
2177,16:Vibraphone,16:Vibraphone,,0.999
2178,16:Vibraphone,16:Vibraphone,,0.998
2179,16:Vibraphone,16:Vibraphone,,0.999
2180,16:Vibraphone,16:Vibraphone,,0.998
2181,16:Vibraphone,16:Vibraphone,,0.998
2182,16:Vibraphone,16:Vibraphone,,0.599
2183,16:Vibraphone,16:Vibraphone,,0.998
2184,16:Vibraphone,16:Vibraphone,,0.998
2185,16:Vibraphone,16:Vibraphone,,0.998
2186,16:Vibraphone,16:Vibraphone,,0.998
2187,16:Vibraphone,16:Vibraphone,,0.998
2188,16:Vibraphone,16:Vibraphone,,0.998
2189,16:Vibraphone,16:Vibraphone,,0.998
2190,10:Oboe,10:Oboe,,0.998
2191,10:Oboe,10:Oboe,,0.998
2192,10:Oboe,10:Oboe,,0.998
2193,10:Oboe,10:Oboe,,0.998
2194,10:Oboe,10:Oboe,,0.998
2195,10:Oboe,10:Oboe,,0.999
2196,10:Oboe,10:Oboe,,0.998
2197,10:Oboe,10:Oboe,,0.998
2198,10:Oboe,10:Oboe,,0.998
2199,10:Oboe,10:Oboe,,0.998
2200,10:Oboe,10:Oboe,,0.998
2201,10:Oboe,10:Oboe,,0.998
2202,10:Oboe,10:Oboe,,0.998
2203,10:Oboe,10:Oboe,,0.998
2204,10:Oboe,10:Oboe,,0.998
2205,10:Oboe,10:Oboe,,0.998
2206,10:Oboe,10:Oboe,,0.998
2207,10:Oboe,10:Oboe,,0.998
2208,10:Oboe,10:Oboe,,0.998
2209,10:Oboe,10:Oboe,,0.999
2210,10:Oboe,10:Oboe,,0.998
2211,10:Oboe,10:Oboe,,0.998
2212,10:Oboe,10:Oboe,,0.998
2213,10:Oboe,10:Oboe,,0.998
2214,10:Oboe,10:Oboe,,0.998
2215,10:Oboe,10:Oboe,,0.998
2216,10:Oboe,10:Oboe,,0.998
2217,10:Oboe,10:Oboe,,0.998
2218,10:Oboe,10:Oboe,,0.998
2219,10:Oboe,10:Oboe,,0.998
2220,10:Oboe,10:Oboe,,0.998
2221,10:Oboe,10:Oboe,,0.998
2222,10:Oboe,10:Oboe,,0.998
2223,10:Oboe,10:Oboe,,0.998
2224,10:Oboe,10:Oboe,,0.998
2225,10:Oboe,10:Oboe,,0.998
2226,10:Oboe,10:Oboe,,0.998
2227,10:Oboe,10:Oboe,,0.998
2228,10:Oboe,10:Oboe,,0.998
2229,10:Oboe,10:Oboe,,0.999
2230,10:Oboe,10:Oboe,,0.999
2231,10:Oboe,10:Oboe,,0.998
2232,10:Oboe,10:Oboe,,0.998
2233,10:Oboe,10:Oboe,,0.998
2234,10:Oboe,10:Oboe,,0.998
2235,10:Oboe,10:Oboe,,0.998
2236,10:Oboe,10:Oboe,,0.998
2237,10:Oboe,10:Oboe,,0.998
2238,10:Oboe,10:Oboe,,0.998
2239,10:Oboe,10:Oboe,,0.998
2240,10:Oboe,10:Oboe,,0.998
2241,10:Oboe,10:Oboe,,0.998
2242,10:Oboe,10:Oboe,,0.998
2243,10:Oboe,10:Oboe,,0.998
2244,10:Oboe,10:Oboe,,0.998
2245,10:Oboe,10:Oboe,,0.998
2246,10:Oboe,10:Oboe,,0.998
2247,10:Oboe,10:Oboe,,0.998
2248,10:Oboe,10:Oboe,,0.998
2249,10:Oboe,10:Oboe,,0.998
2250,10:Oboe,10:Oboe,,0.998
2251,10:Oboe,10:Oboe,,0.998
2252,10:Oboe,10:Oboe,,0.998
2253,10:Oboe,10:Oboe,,0.998
2254,10:Oboe,10:Oboe,,0.998
2255,10:Oboe,10:Oboe,,0.998
2256,10:Oboe,10:Oboe,,0.998
